商品代碼,商品名稱,時間,成交價,漲跌,單量,開盤價,最高價,最低價,成交量,買價,賣價,理論價,漲停價,跌停價,資料更新日期,買價1,買價2,買價3,買價4,買價5,賣價1,賣價2,賣價3,賣價4,賣價5,委買量1,委買量2,委買量3,委買量4,委買量5,委賣量1,委賣量2,委賣量3,委賣量4,委賣量5
TXFH8,台指期08,10538,10918,-21,2,10948,10967,10918,18133,10918,10919,11042.51,12032,9846,20180730,10918,10917,10916,10915,10914,10919,10920,10921,10922,10923,23,44,24,71,16,8,13,12,18,9
TXFH8,台指期08,10538,10918,-21,2,10948,10967,10918,18140,10918,10919,11042.51,12032,9846,20180730,10918,10917,10916,10915,10914,10919,10920,10921,10922,10923,18,44,23,71,16,21,13,12,17,9
TXFH8,台指期08,10539,10918,-21,1,10948,10967,10918,18141,10918,10919,11042.51,12032,9846,20180730,10918,10917,10916,10915,10914,10919,10920,10921,10922,10923,17,44,23,71,15,21,13,12,17,9
TXFH8,台指期08,10543,10918,-21,2,10948,10967,10918,18143,10918,10919,11042.51,12032,9846,20180730,10918,10917,10916,10915,10914,10919,10920,10921,10922,10923,15,44,23,72,15,18,13,12,18,9
TXFH8,台指期08,10543,10918,-21,4,10948,10967,10918,18147,10918,10919,11042.51,12032,9846,20180730,10918,10917,10916,10915,10914,10919,10920,10921,10922,10923,11,44,23,72,15,18,13,12,18,9
TXFH8,台指期08,10548,10918,-21,1,10948,10967,10918,18148,10918,10919,11042.51,12032,9846,20180730,10918,10917,10916,10915,10914,10919,10920,10921,10922,10923,11,44,23,72,15,17,13,13,17,9
TXFH8,台指期08,10551,10919,-20,1,10948,10967,10918,18158,10918,10920,11042.51,12032,9846,20180730,10918,10917,10916,10915,10914,10920,10921,10922,10923,10924,16,44,24,73,18,13,12,18,9,13
TXFH8,台指期08,10552,10918,-21,2,10948,10967,10918,18162,10918,10920,11042.51,12032,9846,20180730,10918,10917,10916,10915,10914,10920,10921,10922,10923,10924,16,44,30,68,17,15,13,13,14,13
TXFH8,台指期08,10552,10919,-20,1,10948,10967,10918,18163,10918,10920,11042.51,12032,9846,20180730,10918,10917,10916,10915,10914,10920,10921,10922,10923,10924,16,44,30,68,17,15,13,13,14,13
TXFH8,台指期08,10556,10919,-20,1,10948,10967,10918,18164,10919,10920,11042.51,12032,9846,20180730,10919,10918,10917,10916,10915,10920,10921,10922,10923,10924,2,17,43,30,68,12,13,13,14,15
TXFH8,台指期08,10557,10919,-20,1,10948,10967,10918,18165,10919,10920,11042.51,12032,9846,20180730,10919,10918,10917,10916,10915,10920,10921,10922,10923,10924,1,17,43,30,68,12,13,13,14,15
TXFH8,台指期08,10611,10920,-19,2,10948,10967,10918,18167,10920,10921,11042.51,12032,9846,20180730,10920,10919,10918,10917,10916,10921,10922,10923,10924,10925,3,15,18,44,29,14,32,35,35,11
TXFH8,台指期08,10624,10920,-19,1,10948,10967,10918,18168,10920,10921,11042.51,12032,9846,20180730,10920,10919,10918,10917,10916,10921,10922,10923,10924,10925,10,18,17,49,24,17,33,30,50,31
TXFH8,台指期08,10624,10921,-18,1,10948,10967,10918,18169,10920,10921,11042.51,12032,9846,20180730,10920,10919,10918,10917,10916,10921,10922,10923,10924,10925,10,18,17,49,24,16,33,30,50,31
TXFH8,台指期08,10628,10920,-19,10,10948,10967,10918,18179,10919,10921,11042.51,12032,9846,20180730,10919,10918,10917,10916,10915,10921,10922,10923,10924,10925,15,18,49,24,66,18,33,30,50,31
TXFH8,台指期08,10629,10920,-19,5,10948,10967,10918,18184,10919,10920,11042.51,12032,9846,20180730,10919,10918,10917,10916,10915,10920,10921,10922,10923,10924,7,19,43,30,64,8,23,33,33,45
TXFH8,台指期08,10646,10920,-19,2,10948,10967,10918,18186,10920,10921,11042.51,12032,9846,20180730,10920,10919,10918,10917,10916,10921,10922,10923,10924,10925,3,24,21,44,29,21,32,34,45,31
TXFH8,台指期08,10703,10921,-18,7,10948,10967,10918,18193,10920,10922,11042.51,12032,9846,20180730,10920,10919,10918,10917,10916,10922,10923,10924,10925,10926,21,23,21,50,24,32,28,51,32,20
TXFH8,台指期08,10705,10921,-18,1,10948,10967,10918,18194,10920,10921,11042.51,12032,9846,20180730,10920,10919,10918,10917,10916,10921,10922,10923,10924,10925,24,23,23,48,24,1,30,28,51,32
TXFH8,台指期08,10710,10921,-18,1,10948,10967,10918,18195,10920,10921,11042.51,12032,9846,20180730,10920,10919,10918,10917,10916,10921,10922,10923,10924,10925,24,26,23,48,24,1,30,28,51,31
TXFH8,台指期08,10710,10921,-18,1,10948,10967,10918,18196,10921,10922,11042.51,12032,9846,20180730,10921,10920,10919,10918,10917,10922,10923,10924,10925,10926,1,24,26,21,48,30,28,51,31,20
TXFH8,台指期08,10716,10921,-18,1,10948,10967,10918,18197,10921,10922,11042.51,12032,9846,20180730,10921,10920,10919,10918,10917,10922,10923,10924,10925,10926,2,20,22,22,48,37,28,51,33,20
TXFH8,台指期08,10719,10921,-18,1,10948,10967,10918,18198,10921,10922,11042.51,12032,9846,20180730,10921,10920,10919,10918,10917,10922,10923,10924,10925,10926,1,22,21,27,43,36,29,46,38,20
TXFH8,台指期08,10720,10921,-18,1,10948,10967,10918,18199,10920,10922,11042.51,12032,9846,20180730,10920,10919,10918,10917,10916,10922,10923,10924,10925,10926,22,21,27,43,24,37,29,46,38,20
TXFH8,台指期08,10729,10921,-18,2,10948,10967,10918,18201,10921,10922,11042.51,12032,9846,20180730,10921,10920,10919,10918,10917,10922,10923,10924,10925,10926,3,22,21,27,43,36,29,48,38,20
TXFH8,台指期08,10731,10922,-17,2,10948,10967,10918,18203,10921,10922,11042.51,12032,9846,20180730,10921,10920,10919,10918,10917,10922,10923,10924,10925,10926,5,21,21,28,43,29,29,48,38,20
TXFH8,台指期08,10731,10922,-17,3,10948,10967,10918,18206,10921,10922,11042.51,12032,9846,20180730,10921,10920,10919,10918,10917,10922,10923,10924,10925,10926,7,21,21,28,43,24,29,48,38,20
TXFH8,台指期08,10736,10921,-18,1,10948,10967,10918,18207,10921,10922,11042.51,12032,9846,20180730,10921,10920,10919,10918,10917,10922,10923,10924,10925,10926,5,20,21,28,43,29,29,48,38,20
TXFH8,台指期08,10755,10922,-17,1,10948,10967,10918,18208,10921,10922,11042.51,12032,9846,20180730,10921,10920,10919,10918,10917,10922,10923,10924,10925,10926,22,23,20,27,43,21,30,50,39,21
TXFH8,台指期08,10757,10922,-17,2,10948,10967,10918,18210,10921,10922,11042.51,12032,9846,20180730,10921,10920,10919,10918,10917,10922,10923,10924,10925,10926,22,23,20,27,43,19,30,50,39,21
TXFH8,台指期08,10757,10922,-17,19,10948,10967,10918,18229,10922,10923,11042.51,12032,9846,20180730,10922,10921,10920,10919,10918,10923,10924,10925,10926,10927,11,23,22,25,20,28,51,33,26,15
TXFH8,台指期08,10759,10923,-16,1,10948,10967,10918,18232,10922,10923,11042.51,12032,9846,20180730,10922,10921,10920,10919,10918,10923,10924,10925,10926,10927,19,22,24,26,18,18,51,33,27,15
TXFH8,台指期08,10759,10922,-17,1,10948,10967,10918,18233,10922,10923,11042.51,12032,9846,20180730,10922,10921,10920,10919,10918,10923,10924,10925,10926,10927,18,22,24,26,18,18,51,33,27,15
TXFH8,台指期08,10800,10923,-16,6,10948,10967,10918,18245,10922,10923,11042.51,12032,9846,20180730,10922,10921,10920,10919,10918,10923,10924,10925,10926,10927,21,22,24,26,18,6,51,33,27,15
TXFH8,台指期08,10800,10923,-16,6,10948,10967,10918,18251,10923,10924,11042.51,12032,9846,20180730,10923,10922,10921,10920,10919,10924,10925,10926,10927,10928,4,22,18,25,24,50,34,27,15,3
TXFH8,台指期08,10802,10924,-15,2,10948,10967,10918,18253,10923,10924,11042.51,12032,9846,20180730,10923,10922,10921,10920,10919,10924,10925,10926,10927,10928,4,22,17,27,19,48,34,22,20,3
TXFH8,台指期08,10803,10923,-16,1,10948,10967,10918,18254,10923,10924,11042.51,12032,9846,20180730,10923,10922,10921,10920,10919,10924,10925,10926,10927,10928,3,22,16,25,19,54,34,22,20,3
TXFH8,台指期08,10804,10924,-15,1,10948,10967,10918,18305,10924,10925,11042.51,12032,9846,20180730,10924,10923,10922,10921,10920,10925,10926,10927,10928,10929,2,13,21,16,23,27,22,20,3,6
TXFH8,台指期08,10804,10924,-15,1,10948,10967,10918,18306,10924,10925,11042.51,12032,9846,20180730,10924,10923,10922,10921,10920,10925,10926,10927,10928,10929,8,13,21,16,23,27,22,20,3,6
TXFH8,台指期08,10804,10924,-15,1,10948,10967,10918,18307,10923,10925,11042.51,12032,9846,20180730,10923,10922,10921,10920,10919,10925,10926,10927,10928,10929,15,22,16,23,19,27,22,20,3,6
TXFH8,台指期08,10805,10924,-15,1,10948,10967,10918,18308,10923,10925,11042.51,12032,9846,20180730,10923,10922,10921,10920,10919,10925,10926,10927,10928,10929,15,22,16,24,19,28,21,20,3,6
TXFH8,台指期08,10813,10924,-15,1,10948,10967,10918,18309,10923,10924,11042.51,12032,9846,20180730,10923,10922,10921,10920,10919,10924,10925,10926,10927,10928,13,22,17,23,19,5,32,21,21,3
TXFH8,台指期08,10813,10924,-15,1,10948,10967,10918,18310,10923,10924,11042.51,12032,9846,20180730,10923,10922,10921,10920,10919,10924,10925,10926,10927,10928,13,23,25,23,19,2,32,21,21,3
TXFH8,台指期08,10818,10924,-15,1,10948,10967,10918,18311,10923,10924,11042.51,12032,9846,20180730,10923,10922,10921,10920,10919,10924,10925,10926,10927,10928,12,23,25,23,20,2,32,21,21,3
TXFH8,台指期08,10820,10924,-15,2,10948,10967,10918,18313,10924,10925,11042.51,12032,9846,20180730,10924,10923,10922,10921,10920,10925,10926,10927,10928,10929,1,14,23,25,23,32,21,21,3,6
TXFH8,台指期08,10826,10925,-14,4,10948,10967,10918,18317,10924,10925,11042.51,12032,9846,20180730,10924,10923,10922,10921,10920,10925,10926,10927,10928,10929,11,17,22,30,19,27,22,16,8,6
TXFH8,台指期08,10827,10925,-14,24,10948,10967,10918,18341,10924,10926,11042.51,12032,9846,20180730,10924,10923,10922,10921,10920,10926,10927,10928,10929,10930,13,16,23,30,19,22,16,8,6,25
TXFH8,台指期08,10834,10925,-14,1,10948,10967,10918,18342,10925,10926,11042.51,12032,9846,20180730,10925,10924,10923,10922,10921,10926,10927,10928,10929,10930,10,15,14,23,23,18,16,4,11,25
TXFH8,台指期08,10836,10925,-14,1,10948,10967,10918,18343,10925,10926,11042.51,12032,9846,20180730,10925,10924,10923,10922,10921,10926,10927,10928,10929,10930,9,15,14,23,23,18,16,3,11,25
TXFH8,台指期08,10844,10926,-13,2,10948,10967,10918,18345,10925,10926,11042.51,12032,9846,20180730,10925,10924,10923,10922,10921,10926,10927,10928,10929,10930,17,14,12,23,22,13,16,2,12,25
TXFH8,台指期08,10849,10926,-13,4,10948,10967,10918,18349,10925,10926,11042.51,12032,9846,20180730,10925,10924,10923,10922,10921,10926,10927,10928,10929,10930,16,14,13,22,22,9,16,2,12,25
TXFH8,台指期08,10852,10926,-13,1,10948,10967,10918,18350,10925,10926,11042.51,12032,9846,20180730,10925,10924,10923,10922,10921,10926,10927,10928,10929,10930,16,14,13,22,22,9,16,3,12,24
TXFH8,台指期08,10855,10926,-13,7,10948,10967,10918,18357,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,3,16,14,13,22,16,4,13,24,11
TXFH8,台指期08,10856,10926,-13,1,10948,10967,10918,18358,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,14,18,11,17,16,12,5,7,30,11
TXFH8,台指期08,10857,10926,-13,1,10948,10967,10918,18359,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,13,18,10,18,16,13,5,7,31,11
TXFH8,台指期08,10900,10927,-12,2,10948,10967,10918,18361,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,17,17,11,17,17,7,5,7,31,11
TXFH8,台指期08,10900,10927,-12,1,10948,10967,10918,18362,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,16,17,11,17,17,5,4,7,31,11
TXFH8,台指期08,10901,10927,-12,1,10948,10967,10918,18363,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,17,17,11,17,17,4,4,7,31,12
TXFH8,台指期08,10902,10927,-12,1,10948,10967,10918,18365,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,17,17,11,17,17,2,4,8,31,12
TXFH8,台指期08,10903,10927,-12,1,10948,10967,10918,18366,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,13,17,11,17,17,2,4,8,31,12
TXFH8,台指期08,10904,10926,-13,1,10948,10967,10918,18367,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,12,17,11,17,17,5,6,8,31,12
TXFH8,台指期08,10905,10927,-12,1,10948,10967,10918,18368,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,11,17,11,17,16,8,6,8,31,12
TXFH8,台指期08,10909,10927,-12,2,10948,10967,10918,18370,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,11,18,11,17,16,3,6,9,30,12
TXFH8,台指期08,10910,10927,-12,2,10948,10967,10918,18372,10927,10928,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10928,10929,10930,10931,10932,6,15,14,16,11,9,9,25,17,23
TXFH8,台指期08,10911,10927,-12,1,10948,10967,10918,18375,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,15,14,16,11,16,1,27,11,25,17
TXFH8,台指期08,10912,10927,-12,5,10948,10967,10918,18380,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,12,15,11,16,16,1,26,10,30,12
TXFH8,台指期08,10913,10927,-12,1,10948,10967,10918,18381,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,10,15,11,16,16,1,26,10,28,12
TXFH8,台指期08,10915,10927,-12,5,10948,10967,10918,18386,10926,10928,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10928,10929,10930,10931,10932,10,15,11,16,26,26,10,28,12,23
TXFH8,台指期08,10915,10928,-11,1,10948,10967,10918,18387,10926,10928,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10928,10929,10930,10931,10932,14,15,11,16,26,25,11,28,12,23
TXFH8,台指期08,10916,10930,-9,11,10948,10967,10918,18437,10928,10930,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10930,10931,10932,10933,10934,2,11,15,14,16,7,17,23,19,39
TXFH8,台指期08,10917,10929,-10,2,10948,10967,10918,18442,10928,10929,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10929,10930,10931,10932,10933,12,16,14,18,9,4,16,13,28,19
TXFH8,台指期08,10918,10928,-11,1,10948,10967,10918,18443,10928,10929,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10929,10930,10931,10932,10933,1,19,14,19,9,18,17,12,28,19
TXFH8,台指期08,10919,10928,-11,1,10948,10967,10918,18444,10927,10929,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10929,10930,10931,10932,10933,15,14,19,9,9,18,17,12,29,19
TXFH8,台指期08,10937,10927,-12,1,10948,10967,10918,18445,10927,10928,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10928,10929,10930,10931,10932,4,15,12,16,19,19,26,23,17,23
TXFH8,台指期08,10938,10927,-12,1,10948,10967,10918,18446,10927,10928,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10928,10929,10930,10931,10932,3,15,12,16,19,19,26,23,17,23
TXFH8,台指期08,10938,10927,-12,1,10948,10967,10918,18447,10927,10928,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10928,10929,10930,10931,10932,2,15,12,16,19,19,26,23,17,23
TXFH8,台指期08,10939,10927,-12,1,10948,10967,10918,18449,10925,10927,11042.51,12032,9846,20180730,10925,10924,10923,10922,10921,10927,10928,10929,10930,10931,13,10,25,15,24,15,22,25,28,12
TXFH8,台指期08,10940,10927,-12,5,10948,10967,10918,18459,10926,10927,11042.51,12032,9846,20180730,10926,10925,10924,10923,10922,10927,10928,10929,10930,10931,6,18,10,25,15,7,22,26,27,12
TXFH8,台指期08,10946,10928,-11,1,10948,10967,10918,18460,10927,10928,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10928,10929,10930,10931,10932,10,19,17,18,20,10,23,20,18,23
TXFH8,台指期08,10947,10927,-12,1,10948,10967,10918,18461,10927,10928,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10928,10929,10930,10931,10932,13,19,17,17,20,10,23,20,17,23
TXFH8,台指期08,10955,10927,-12,1,10948,10967,10918,18462,10927,10928,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10928,10929,10930,10931,10932,14,20,17,17,20,11,23,21,17,24
TXFH8,台指期08,10959,10927,-12,8,10948,10967,10918,18470,10927,10928,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10928,10929,10930,10931,10932,5,20,17,17,20,11,23,21,17,24
TXFH8,台指期08,11002,10928,-11,2,10948,10967,10918,18472,10927,10928,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10928,10929,10930,10931,10932,18,20,17,17,20,9,19,20,17,29
TXFH8,台指期08,11002,10928,-11,4,10948,10967,10918,18481,10928,10929,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10929,10930,10931,10932,10933,24,23,16,22,12,9,17,12,34,19
TXFH8,台指期08,11002,10929,-10,2,10948,10967,10918,18483,10928,10929,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10929,10930,10931,10932,10933,25,23,17,22,12,7,17,12,35,19
TXFH8,台指期08,11005,10929,-10,1,10948,10967,10918,18484,10928,10929,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10929,10930,10931,10932,10933,30,23,17,22,12,6,17,12,35,19
TXFH8,台指期08,11005,10929,-10,1,10948,10967,10918,18492,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,18,32,25,22,16,9,13,29,25,39
TXFH8,台指期08,11007,10929,-10,1,10948,10967,10918,18493,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,18,28,25,22,16,9,13,29,25,39
TXFH8,台指期08,11007,10929,-10,10,10948,10967,10918,18503,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,5,32,21,23,16,11,13,30,24,39
TXFH8,台指期08,11009,10929,-10,1,10948,10967,10918,18504,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,5,30,20,23,16,12,13,30,24,39
TXFH8,台指期08,11010,10929,-10,2,10948,10967,10918,18514,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,1,27,20,23,16,22,13,30,24,39
TXFH8,台指期08,11018,10929,-10,1,10948,10967,10918,18515,10928,10930,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10930,10931,10932,10933,10934,29,20,23,16,10,19,13,30,24,39
TXFH8,台指期08,11023,10929,-10,2,10948,10967,10918,18517,10928,10929,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10930,10931,10932,10933,10934,28,21,18,21,10,20,12,35,19,39
TXFH8,台指期08,11023,10929,-10,1,10948,10967,10918,18520,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,6,29,20,23,16,12,13,30,24,39
TXFH8,台指期08,11024,10930,-9,1,10948,10967,10918,18521,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,8,29,20,23,16,9,13,30,24,39
TXFH8,台指期08,11027,10930,-9,1,10948,10967,10918,18523,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,1,29,20,23,26,10,13,30,24,39
TXFH8,台指期08,11027,10930,-9,1,10948,10967,10918,18524,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,1,29,20,23,26,11,13,30,24,39
TXFH8,台指期08,11028,10929,-10,1,10948,10967,10918,18525,10928,10930,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10930,10931,10932,10933,10934,29,20,23,26,10,11,13,30,24,39
TXFH8,台指期08,11030,10929,-10,1,10948,10967,10918,18526,10928,10929,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10929,10930,10931,10932,10933,28,19,18,31,10,1,14,12,35,19
TXFH8,台指期08,11032,10930,-9,1,10948,10967,10918,18528,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,1,29,18,23,26,12,13,30,24,39
TXFH8,台指期08,11034,10930,-9,3,10948,10967,10918,18531,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,1,30,18,23,26,10,13,30,24,39
TXFH8,台指期08,11034,10930,-9,1,10948,10967,10918,18532,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,1,30,18,23,26,7,13,30,24,39
TXFH8,台指期08,11049,10929,-10,1,10948,10967,10918,18533,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,3,31,19,21,26,24,13,33,24,44
TXFH8,台指期08,11050,10929,-10,1,10948,10967,10918,18534,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,2,31,19,21,26,26,13,33,24,44
TXFH8,台指期08,11055,10930,-9,4,10948,10967,10918,18538,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,2,26,19,21,36,21,13,33,24,44
TXFH8,台指期08,11057,10930,-9,20,10948,10967,10918,18558,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,12,24,20,21,36,3,13,33,24,44
TXFH8,台指期08,11101,10930,-9,2,10948,10967,10918,18560,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,5,24,20,21,36,12,17,19,24,44
TXFH8,台指期08,11102,10930,-9,6,10948,10967,10918,18566,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,5,23,20,21,36,8,17,18,25,44
TXFH8,台指期08,11103,10929,-10,1,10948,10967,10918,18567,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,4,23,20,21,36,7,17,19,24,44
TXFH8,台指期08,11105,10930,-9,3,10948,10967,10918,18570,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,5,23,20,21,36,4,17,19,24,44
TXFH8,台指期08,11107,10930,-9,20,10948,10967,10918,18590,10929,10931,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10931,10932,10933,10934,10935,12,23,20,21,36,17,19,24,44,14
TXFH8,台指期08,11110,10930,-9,2,10948,10967,10918,18592,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,16,22,24,14,36,8,17,19,20,49
TXFH8,台指期08,11110,10930,-9,2,10948,10967,10918,18594,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,13,23,21,19,36,7,24,18,25,44
TXFH8,台指期08,11115,10930,-9,2,10948,10967,10918,18596,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,7,24,20,21,35,23,24,19,24,44
TXFH8,台指期08,11119,10929,-10,2,10948,10967,10918,18598,10929,10930,11042.51,12032,9846,20180730,10929,10928,10927,10926,10925,10930,10931,10932,10933,10934,5,26,23,25,35,28,24,19,24,44
TXFH8,台指期08,11122,10929,-10,1,10948,10967,10918,18604,10928,10929,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10929,10930,10931,10932,10933,25,24,20,41,10,4,38,25,24,19
TXFH8,台指期08,11124,10929,-10,1,10948,10967,10918,18605,10928,10929,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10929,10930,10931,10932,10933,25,24,20,47,10,4,25,25,24,19
TXFH8,台指期08,11130,10929,-10,2,10948,10967,10918,18607,10928,10929,11042.51,12032,9846,20180730,10928,10927,10926,10925,10924,10929,10930,10931,10932,10933,8,18,19,51,12,18,27,26,23,19
TXFH8,台指期08,11131,10928,-11,8,10948,10967,10918,18615,10927,10928,11042.51,12032,9846,20180730,10927,10926,10925,10924,10923,10928,10929,10930,10931,10932,9,16,46,17,10,12,18,26,31,18
